GEOID,STATEFP,COUNTYFP,metro_code,Hub_distance,NAME_2,NAMELSAD_2,Metro_Area
06037134424,06,037,37100.0,19388.624640556944,Los Angeles,Los Angeles County,Los Angeles
06037134520,06,037,31080.0,17485.07514948811,Los Angeles,Los Angeles County,Los Angeles
06037134521,06,037,37100.0,18229.111524137177,Los Angeles,Los Angeles County,Los Angeles
06037134522,06,037,37100.0,18316.871455256423,Los Angeles,Los Angeles County,Los Angeles
06037134710,06,037,31080.0,18106.775964029108,Los Angeles,Los Angeles County,Los Angeles
06037134720,06,037,31080.0,18092.951134848365,Los Angeles,Los Angeles County,Los Angeles
06037134801,06,037,,17249.842422624202,Los Angeles,Los Angeles County,Los Angeles
06037134802,06,037,,17097.393587884268,Los Angeles,Los Angeles County,Los Angeles
06037134901,06,037,31080.0,16139.914897911767,Los Angeles,Los Angeles County,Los Angeles
06037134904,06,037,31080.0,16616.636287613706,Los Angeles,Los Angeles County,Los Angeles
06037134905,06,037,31080.0,15779.960702532117,Los Angeles,Los Angeles County,Los Angeles
06037134906,06,037,,16837.664967725435,Los Angeles,Los Angeles County,Los Angeles
06037134907,06,037,,16713.228607721045,Los Angeles,Los Angeles County,Los Angeles
06037135102,06,037,37100.0,16640.6963377449,Los Angeles,Los Angeles County,Los Angeles
06037135111,06,037,37100.0,17007.52411262774,Los Angeles,Los Angeles County,Los Angeles
06037135113,06,037,31080.0,15728.48006301344,Los Angeles,Los Angeles County,Los Angeles
06037135115,06,037,,16164.30239640707,Los Angeles,Los Angeles County,Los Angeles
06037135116,06,037,,16513.25356834092,Los Angeles,Los Angeles County,Los Angeles
06037135201,06,037,37100.0,16704.016569391253,Los Angeles,Los Angeles County,Los Angeles
06037135202,06,037,37100.0,16738.5177086549,Los Angeles,Los Angeles County,Los Angeles
06037135204,06,037,,16709.678281310178,Los Angeles,Los Angeles County,Los Angeles
06037135205,06,037,,17183.921678898172,Los Angeles,Los Angeles County,Los Angeles
06037137000,06,037,,14343.626598129344,Los Angeles,Los Angeles County,Los Angeles
06037137103,06,037,31080.0,14982.393131585268,Los Angeles,Los Angeles County,Los Angeles
06037137104,06,037,31080.0,14724.385958346635,Los Angeles,Los Angeles County,Los Angeles
06037137202,06,037,,15043.491686878328,Los Angeles,Los Angeles County,Los Angeles
06037137203,06,037,,14828.422139290504,Los Angeles,Los Angeles County,Los Angeles
06037137301,06,037,31080.0,15395.560704413683,Los Angeles,Los Angeles County,Los Angeles
06037137302,06,037,31080.0,15382.778898719595,Los Angeles,Los Angeles County,Los Angeles
06037137401,06,037,31080.0,13336.181757653623,Los Angeles,Los Angeles County,Los Angeles
06037137402,06,037,31080.0,13056.31862363078,Los Angeles,Los Angeles County,Los Angeles
06037137501,06,037,31080.0,13698.26688711874,Los Angeles,Los Angeles County,Los Angeles
06037137502,06,037,31080.0,13745.549604961127,Los Angeles,Los Angeles County,Los Angeles
06037137504,06,037,31080.0,11813.467173843726,Los Angeles,Los Angeles County,Los Angeles
06037138000,06,037,31080.0,12041.561913396696,Los Angeles,Los Angeles County,Los Angeles
06037139001,06,037,31080.0,15475.584670150572,Los Angeles,Los Angeles County,Los Angeles
06037139200,06,037,31080.0,15309.964955271207,Los Angeles,Los Angeles County,Los Angeles
06037139301,06,037,31080.0,15194.213005188689,Los Angeles,Los Angeles County,Los Angeles
06037139302,06,037,31080.0,15262.222129299664,Los Angeles,Los Angeles County,Los Angeles
06037139303,06,037,31080.0,15292.05667753122,Los Angeles,Los Angeles County,Los Angeles
06037139401,06,037,31080.0,14508.440299210904,Los Angeles,Los Angeles County,Los Angeles
06037139402,06,037,31080.0,14099.6227205729,Los Angeles,Los Angeles County,Los Angeles
06037139502,06,037,31080.0,13876.0069907825,Los Angeles,Los Angeles County,Los Angeles
06037139504,06,037,31080.0,14416.625365338756,Los Angeles,Los Angeles County,Los Angeles
06037139505,06,037,,14431.135587321396,Los Angeles,Los Angeles County,Los Angeles
06037139506,06,037,,14452.329955654946,Los Angeles,Los Angeles County,Los Angeles
06037139600,06,037,31080.0,14278.201580318178,Los Angeles,Los Angeles County,Los Angeles
06037139701,06,037,31080.0,13933.326162002795,Los Angeles,Los Angeles County,Los Angeles
06037139703,06,037,31080.0,11801.405757220213,Los Angeles,Los Angeles County,Los Angeles
06037139704,06,037,,11746.61560210928,Los Angeles,Los Angeles County,Los Angeles
06037139705,06,037,,12276.448643674996,Los Angeles,Los Angeles County,Los Angeles
06037139801,06,037,31080.0,12525.835534429649,Los Angeles,Los Angeles County,Los Angeles
06037139802,06,037,31080.0,11307.847980210488,Los Angeles,Los Angeles County,Los Angeles
06037141101,06,037,31080.0,16248.31600349394,Los Angeles,Los Angeles County,Los Angeles
06037141102,06,037,31080.0,15732.756488363699,Los Angeles,Los Angeles County,Los Angeles
06037141201,06,037,31080.0,15588.756669257464,Los Angeles,Los Angeles County,Los Angeles
06037141202,06,037,31080.0,15061.363132594652,Los Angeles,Los Angeles County,Los Angeles
06037141303,06,037,31080.0,15243.049934173368,Los Angeles,Los Angeles County,Los Angeles
06037141304,06,037,31080.0,14967.263272602871,Los Angeles,Los Angeles County,Los Angeles
06037141305,06,037,,15062.482763293656,Los Angeles,Los Angeles County,Los Angeles
06037141306,06,037,,14502.025892866362,Los Angeles,Los Angeles County,Los Angeles
06037141400,06,037,31080.0,14629.23668065298,Los Angeles,Los Angeles County,Los Angeles
06037141500,06,037,31080.0,12832.88607799952,Los Angeles,Los Angeles County,Los Angeles
06037141600,06,037,31080.0,13409.176101408704,Los Angeles,Los Angeles County,Los Angeles
06037141700,06,037,31080.0,14434.170198478052,Los Angeles,Los Angeles County,Los Angeles
06037143101,06,037,,20175.716721880995,Los Angeles,Los Angeles County,Los Angeles
06037143102,06,037,,19825.02048508707,Los Angeles,Los Angeles County,Los Angeles
06037143200,06,037,31080.0,19176.799420588264,Los Angeles,Los Angeles County,Los Angeles
06037143301,06,037,,18779.679109550056,Los Angeles,Los Angeles County,Los Angeles
06037143302,06,037,,18467.40809629923,Los Angeles,Los Angeles County,Los Angeles
06037143401,06,037,,17084.255780255702,Los Angeles,Los Angeles County,Los Angeles
06037143402,06,037,,17845.547787288226,Los Angeles,Los Angeles County,Los Angeles
06037143500,06,037,31080.0,16946.138444580487,Los Angeles,Los Angeles County,Los Angeles
06037143602,06,037,31080.0,17879.434291141475,Los Angeles,Los Angeles County,Los Angeles
06037143603,06,037,31080.0,18776.057524097887,Los Angeles,Los Angeles County,Los Angeles
06037143605,06,037,,18986.80508092636,Los Angeles,Los Angeles County,Los Angeles
06037143606,06,037,,18556.766204062606,Los Angeles,Los Angeles County,Los Angeles
06037143700,06,037,31080.0,18546.052459281185,Los Angeles,Los Angeles County,Los Angeles
06037143801,06,037,,17295.432172789617,Los Angeles,Los Angeles County,Los Angeles
06037143802,06,037,,17773.94096626632,Los Angeles,Los Angeles County,Los Angeles
06037143901,06,037,31080.0,16225.471399506663,Los Angeles,Los Angeles County,Los Angeles
06037143902,06,037,31080.0,15343.7299308364,Los Angeles,Los Angeles County,Los Angeles
06037181000,06,037,31080.0,30627.523179066415,Los Angeles,Los Angeles County,Los Angeles
06037181300,06,037,31080.0,28560.576641936,Los Angeles,Los Angeles County,Los Angeles
06037181400,06,037,31080.0,29705.08860913536,Los Angeles,Los Angeles County,Los Angeles
06037181500,06,037,31080.0,30771.61902287129,Los Angeles,Los Angeles County,Los Angeles
06037181600,06,037,31080.0,29176.801233547245,Los Angeles,Los Angeles County,Los Angeles
06037183101,06,037,31080.0,30853.410117020798,Los Angeles,Los Angeles County,Los Angeles
06037183103,06,037,31080.0,30929.45680744725,Los Angeles,Los Angeles County,Los Angeles
06037183104,06,037,31080.0,31501.568762475938,Los Angeles,Los Angeles County,Los Angeles
06037183220,06,037,31080.0,30120.226937437023,Los Angeles,Los Angeles County,Los Angeles
06037183221,06,037,31080.0,30336.651193790683,Los Angeles,Los Angeles County,Los Angeles
06037183222,06,037,31080.0,30077.913771907974,Los Angeles,Los Angeles County,Los Angeles
06037183300,06,037,31080.0,29305.077540257815,Los Angeles,Los Angeles County,Los Angeles
06037183401,06,037,31080.0,28701.840565917988,Los Angeles,Los Angeles County,Los Angeles
06037183402,06,037,31080.0,28418.09955153155,Los Angeles,Los Angeles County,Los Angeles
06037183510,06,037,31080.0,28778.855293324348,Los Angeles,Los Angeles County,Los Angeles
06037183520,06,037,31080.0,28623.081395759553,Los Angeles,Los Angeles County,Los Angeles
06037183610,06,037,31080.0,29325.733349035352,Los Angeles,Los Angeles County,Los Angeles
06037183620,06,037,31080.0,29788.17626213767,Los Angeles,Los Angeles County,Los Angeles
06037183701,06,037,31080.0,29601.697604410896,Los Angeles,Los Angeles County,Los Angeles
06037183702,06,037,31080.0,29675.54073708479,Los Angeles,Los Angeles County,Los Angeles
06037183810,06,037,31080.0,28702.941938573607,Los Angeles,Los Angeles County,Los Angeles
06037183820,06,037,31080.0,28563.358668371297,Los Angeles,Los Angeles County,Los Angeles
06037185101,06,037,,27775.313507746578,Los Angeles,Los Angeles County,Los Angeles
06037185102,06,037,,27468.266528540196,Los Angeles,Los Angeles County,Los Angeles
06037185202,06,037,31080.0,26478.14976529386,Los Angeles,Los Angeles County,Los Angeles
06037185203,06,037,31080.0,25643.043216141286,Los Angeles,Los Angeles County,Los Angeles
06037185204,06,037,31080.0,26461.03983458847,Los Angeles,Los Angeles County,Los Angeles
06037185310,06,037,31080.0,25874.8983509878,Los Angeles,Los Angeles County,Los Angeles
06037185320,06,037,31080.0,25501.2229326829,Los Angeles,Los Angeles County,Los Angeles
06037186100,06,037,31080.0,27588.146816959048,Los Angeles,Los Angeles County,Los Angeles
06037186201,06,037,31080.0,27950.86577246948,Los Angeles,Los Angeles County,Los Angeles
06037186202,06,037,31080.0,27466.775407959136,Los Angeles,Los Angeles County,Los Angeles
06037186203,06,037,31080.0,27820.613060536343,Los Angeles,Los Angeles County,Los Angeles
06037186301,06,037,31080.0,26410.845386017296,Los Angeles,Los Angeles County,Los Angeles
06037186302,06,037,31080.0,26644.58318155379,Los Angeles,Los Angeles County,Los Angeles
06037186401,06,037,31080.0,25713.881757027862,Los Angeles,Los Angeles County,Los Angeles
06037186403,06,037,31080.0,25784.723653781057,Los Angeles,Los Angeles County,Los Angeles
06037186404,06,037,31080.0,25772.93699652776,Los Angeles,Los Angeles County,Los Angeles
06037187101,06,037,31080.0,24573.346362777826,Los Angeles,Los Angeles County,Los Angeles
06037187102,06,037,31080.0,24990.865763392336,Los Angeles,Los Angeles County,Los Angeles
06037187200,06,037,31080.0,24653.34421329399,Los Angeles,Los Angeles County,Los Angeles
06037187300,06,037,31080.0,23837.12842110436,Los Angeles,Los Angeles County,Los Angeles
06037188100,06,037,31080.0,25053.804325333807,Los Angeles,Los Angeles County,Los Angeles
06037188201,06,037,31080.0,23361.540113578423,Los Angeles,Los Angeles County,Los Angeles
06037188202,06,037,31080.0,23097.88857097215,Los Angeles,Los Angeles County,Los Angeles
06037188300,06,037,31080.0,24554.984133370424,Los Angeles,Los Angeles County,Los Angeles
06037189101,06,037,31080.0,21683.71530561823,Los Angeles,Los Angeles County,Los Angeles
06037189102,06,037,31080.0,22211.17721884059,Los Angeles,Los Angeles County,Los Angeles
06037189201,06,037,31080.0,21041.290889482527,Los Angeles,Los Angeles County,Los Angeles
06037189202,06,037,31080.0,21573.366725302716,Los Angeles,Los Angeles County,Los Angeles
06037189300,06,037,31080.0,20555.304947052016,Los Angeles,Los Angeles County,Los Angeles
06037189400,06,037,31080.0,20292.150269238577,Los Angeles,Los Angeles County,Los Angeles
06037189501,06,037,,19668.70725221478,Los Angeles,Los Angeles County,Los Angeles
06037189502,06,037,,19233.840632180563,Los Angeles,Los Angeles County,Los Angeles
06037189600,06,037,31080.0,19056.58205440952,Los Angeles,Los Angeles County,Los Angeles
06037189702,06,037,31080.0,18342.51332646611,Los Angeles,Los Angeles County,Los Angeles
06037189703,06,037,,19923.237453447935,Los Angeles,Los Angeles County,Los Angeles
06037189704,06,037,,19829.147361246924,Los Angeles,Los Angeles County,Los Angeles
06037189801,06,037,,15907.168652348597,Los Angeles,Los Angeles County,Los Angeles
06037189802,06,037,,16249.95389934978,Los Angeles,Los Angeles County,Los Angeles
06037189903,06,037,31080.0,17160.718264015668,Los Angeles,Los Angeles County,Los Angeles
06037189904,06,037,31080.0,17032.66313499517,Los Angeles,Los Angeles County,Los Angeles
06037189905,06,037,31080.0,16749.216491030056,Los Angeles,Los Angeles County,Los Angeles
06037189906,06,037,,16790.036433297333,Los Angeles,Los Angeles County,Los Angeles
06037189907,06,037,,16433.127932126878,Los Angeles,Los Angeles County,Los Angeles
06037190101,06,037,,17546.390254654307,Los Angeles,Los Angeles County,Los Angeles
06037190102,06,037,,17298.62657402698,Los Angeles,Los Angeles County,Los Angeles
06037190201,06,037,31080.0,18526.841345873632,Los Angeles,Los Angeles County,Los Angeles
06037190202,06,037,31080.0,18105.076809664926,Los Angeles,Los Angeles County,Los Angeles
06037190302,06,037,,19447.718224344553,Los Angeles,Los Angeles County,Los Angeles
06037190303,06,037,,19891.47469064328,Los Angeles,Los Angeles County,Los Angeles
06037190401,06,037,31080.0,20549.74216008093,Los Angeles,Los Angeles County,Los Angeles
06037190402,06,037,31080.0,20217.378383577194,Los Angeles,Los Angeles County,Los Angeles
06037190510,06,037,31080.0,19670.04289204364,Los Angeles,Los Angeles County,Los Angeles
06037190520,06,037,31080.0,20231.16168119893,Los Angeles,Los Angeles County,Los Angeles
06037190701,06,037,,18071.698626284026,Los Angeles,Los Angeles County,Los Angeles
06037190702,06,037,,17592.123756732053,Los Angeles,Los Angeles County,Los Angeles
06037190801,06,037,31080.0,18325.146867261574,Los Angeles,Los Angeles County,Los Angeles
06037190802,06,037,31080.0,17912.919671895634,Los Angeles,Los Angeles County,Los Angeles
06037190901,06,037,31080.0,19225.029057017488,Los Angeles,Los Angeles County,Los Angeles
06037190902,06,037,31080.0,18739.168553210617,Los Angeles,Los Angeles County,Los Angeles
06037191000,06,037,31080.0,18957.83079538723,Los Angeles,Los Angeles County,Los Angeles
06037191110,06,037,31080.0,19933.58616845201,Los Angeles,Los Angeles County,Los Angeles
06037191120,06,037,31080.0,19698.84703115198,Los Angeles,Los Angeles County,Los Angeles
06037191201,06,037,31080.0,20710.266856553757,Los Angeles,Los Angeles County,Los Angeles
06037191203,06,037,31080.0,20518.944629670106,Los Angeles,Los Angeles County,Los Angeles
06037191204,06,037,31080.0,20187.244426156845,Los Angeles,Los Angeles County,Los Angeles
06037191301,06,037,31080.0,21008.49975579876,Los Angeles,Los Angeles County,Los Angeles
06037191302,06,037,31080.0,21129.39484244441,Los Angeles,Los Angeles County,Los Angeles
06037191410,06,037,31080.0,20665.052977011634,Los Angeles,Los Angeles County,Los Angeles
06037191420,06,037,31080.0,20419.96211147318,Los Angeles,Los Angeles County,Los Angeles
06037191500,06,037,31080.0,19971.535839500335,Los Angeles,Los Angeles County,Los Angeles
06037191610,06,037,31080.0,19177.217549455447,Los Angeles,Los Angeles County,Los Angeles
06037191620,06,037,31080.0,19562.354846631973,Los Angeles,Los Angeles County,Los Angeles
06037191710,06,037,31080.0,18371.728614943415,Los Angeles,Los Angeles County,Los Angeles
06037191720,06,037,31080.0,18863.68850219851,Los Angeles,Los Angeles County,Los Angeles
06037191810,06,037,31080.0,17725.707236479822,Los Angeles,Los Angeles County,Los Angeles
06037191820,06,037,31080.0,17493.286313955196,Los Angeles,Los Angeles County,Los Angeles
06037191901,06,037,31080.0,17042.486258446977,Los Angeles,Los Angeles County,Los Angeles
06037191902,06,037,31080.0,16565.78329547757,Los Angeles,Los Angeles County,Los Angeles
06037192001,06,037,31080.0,16019.592560092244,Los Angeles,Los Angeles County,Los Angeles
06037192002,06,037,31080.0,15314.012518081576,Los Angeles,Los Angeles County,Los Angeles
06037192300,06,037,31080.0,17068.967843759256,Los Angeles,Los Angeles County,Los Angeles
06037192410,06,037,31080.0,17845.261993931166,Los Angeles,Los Angeles County,Los Angeles
06037192420,06,037,31080.0,18347.680760565858,Los Angeles,Los Angeles County,Los Angeles
06037192510,06,037,31080.0,18682.527696261623,Los Angeles,Los Angeles County,Los Angeles
06037192520,06,037,31080.0,19015.91179147396,Los Angeles,Los Angeles County,Los Angeles
06037192610,06,037,31080.0,19575.910438406183,Los Angeles,Los Angeles County,Los Angeles
06037192620,06,037,31080.0,19339.761113788772,Los Angeles,Los Angeles County,Los Angeles
06037192700,06,037,31080.0,20087.700214156404,Los Angeles,Los Angeles County,Los Angeles
06037194101,06,037,31080.0,17429.045071310662,Los Angeles,Los Angeles County,Los Angeles
06037194102,06,037,31080.0,16973.25006495166,Los Angeles,Los Angeles County,Los Angeles
06037194200,06,037,31080.0,15351.856340419416,Los Angeles,Los Angeles County,Los Angeles
06037194300,06,037,31080.0,14410.07851318402,Los Angeles,Los Angeles County,Los Angeles
06037194401,06,037,31080.0,14716.322408895172,Los Angeles,Los Angeles County,Los Angeles
06037194402,06,037,31080.0,14205.391331586008,Los Angeles,Los Angeles County,Los Angeles
06037194500,06,037,31080.0,13906.319597103184,Los Angeles,Los Angeles County,Los Angeles
06037195100,06,037,31080.0,23042.57673721841,Los Angeles,Los Angeles County,Los Angeles
